value
Lepidotrigla japonica
Lepidotrigla modesta
Lepidotrigla mulhalli
Lepidotrigla papilio
Lepidotrigla russelli
Lepidotrigla vanessa
Leptatherina presbyteroides
Leptojulis cyanopleura
Lestidiops jayakari
Lestidium nudum
Lethrinus genivittatus
Lethrinus laticaudis
Lethrinus lentjan
Lethrinus miniatus
Lethrinus nebulosus
Leviprora inops
Limnichthys fasciatus
Liocranium pleurostigma
Liocranium praepositum
Lobianchia dofleini
Lobianchia gemellarii
Lophiomus setigerus
Lophonectes gallus
Lotella rhacina
Loxodon macrorhinus
Lucigadus nigromaculatus
Luciosudis normani
Lumiconger arafura
Lutjanus carponotatus
Lutjanus erythropterus
Lutjanus fulviflamma
Lutjanus kasmira
Lutjanus lemniscatus
Lutjanus lutjanus
Lutjanus malabaricus
Lutjanus quinquelineatus
Lutjanus russellii
Lutjanus sebae
Lutjanus vitta
Lythrichthys dentatus
Macroparalepis macrogeneion
Macropharyngodon meleagris
Macropharyngodon negrosensis
Macropharyngodon ornatus
Macroramphosus scolopax
Macrourus carinatus
Macruronus novaezelandiae
Magnisudis atlantica
Malacosteus niger
Malakichthys levis
Maroubra perserrata
Maurolicus australis
Maxillicosta scabriceps
Mecaenichthys immaculatus
Megalaspis cordyla
Meiacanthus atrodorsalis
Melanocetus johnsonii
Mene maculata
Mesovagus antipodum
Metavelifer multiradiatus
Metelectrona ventralis
Meuschenia australis
Meuschenia flavolineata
Meuschenia freycineti
Meuschenia galii
Meuschenia hippocrepis
Meuschenia scaber
Meuschenia trachylepis
Microcanthus strigatus
Microstoma microstoma
Minous trachycephalus
Minous versicolor
Mola alexandrini
Monacanthus chinensis
Monacoa grimaldii
Monocentris japonica
Monodactylus argenteus
Mora moro
Moringua ferruginea
Morwong ephippium
Morwong fuscus
Muraenesox cinereus
Mustelus antarcticus
Myctophum brachygnathum
Myctophum nitidulum
Myliobatis australis
Myliobatis tenuicaudatus
Myripristis botche
Myripristis murdjan
Narcinops lasti
Narcinops tasmaniensis
Naso unicornis
Neatypus obliquus
Nebrius ferrugineus
Negaprion acutidens
Nelusetta ayraud
Nemadactylus douglasii
Nemadactylus macropterus
Nemadactylus valenciennesi
Nematalosa vlaminghi
Nemipterus bathybius
Nemipterus celebicus
Nemipterus furcosus
Nemipterus hexodon
Nemipterus marginatus
Nemipterus nematopus
Nemipterus peronii
Nemipterus virgatus
Nemipterus zysron
Neocentropogon aeglefinus
Neocentropogon trimaculatus
Neocyttus rhomboidalis
Neoepinnula orientalis
Neoodax balteatus
Neoscopelus macrolepidotus
Neoscopelus microchir
Neosebastes bougainvillii
Neosebastes nigropunctatus
Neosebastes occidentalis
Neosebastes pandus
Neosebastes scorpaenoides
Neosebastes thetidis
Neosynchiropus ocellatus
Neotrygon annotata
Neotrygon australiae
Neotrygon kuhlii
Neotrygon leylandi
Nesogobius hinsbyi
Nessorhamphus ingolfianus
Netuma thalassina
Notacanthus chemnitzii
Notacanthus sexspinis
Notolabrus fucicola
Notolabrus gymnogenis
Notolabrus inscriptus
Notolabrus parilus
Notolychnus valdiviae
Notophycis marginata
Notopogon lilliei
Notopogon xenosoma
Notorynchus cepedianus
Notoscopelus resplendens
Nuchequula blochii
Nuchequula gerreoides
Nuchequula glenysae
Olisthops cyanomelas
Omegophora armilla
Omobranchus germaini
Onigocia spinosa
Ophidion muraenolepis
Ophisurus serpens
Ophthalmolepis lineolata
Oplegnathus woodwardi
Optivus agastos
Orectolobus halei
Orectolobus maculatus
Orectolobus ornatus
Ostorhinchus aureus
Ostorhinchus capricornis
Ostorhinchus cookii
Ostorhinchus doederleini
Ostorhinchus fasciatus
Ostorhinchus limenus
Ostorhinchus properuptus
Ostorhinchus rueppellii
Ostorhinchus semilineatus
Ostorhinchus septemstriatus
Ostorhinchus victoriae
Ostracion cubicum
Ostracion rhinorhynchos
Othos dentex
Oxycheilinus bimaculatus
Oxyconger leptognathus
Oxynotus bruniensis
Ozichthys albimaculosus
Pagrus auratus
Pantolabus radiatus
Papuengraulis micropinna
Parablennius intermedius
Paracaesio xanthura
Paracentropogon longispinis
Parachaetodon ocellatus
Paramonacanthus oblongus
Paramonacanthus otisensis
Parapercis alboguttata
Parapercis allporti
Parapercis australis
Parapercis haackei
Parapercis nebulosa
Parapercis ramsayi
Parapercis stricticeps
Paraplagusia bilineata
Paraplagusia longirostris
Paraplesiops bleekeri
Paraplesiops meleagris
Parapriacanthus elongatus
Parascolopsis akatamae
Parascolopsis eriomma
Parascolopsis rufomaculata
Parascolopsis tanyactis
Parascombrops philippinensis
Parascyllium ferrugineum
Parascyllium variolatum
Parastromateus niger
Paratrachichthys macleayi
Paraulopus nigripinnis
Parequula melbournensis
Paristiopterus gallipavo
Paristiopterus labiosus
Parma bicolor
Parma mccullochi
Parma microlepis
Parma occidentalis
Parma oligolepis
Parma polylepis
Parma unifasciata
Parma victoriae
Parupeneus barberinoides
Parupeneus chrysopleuron
Parupeneus ciliatus
Parupeneus cyclostomus
Parupeneus heptacanthus
Parupeneus indicus
Parupeneus multifasciatus
Parupeneus pleurostigma
Parupeneus spilurus
Pavoraja nitida
Pegasus volitans
Pelates quadrilineatus
Pellona ditchela
Pelsartia humeralis
Pempheris affinis
Pempheris analis
Pempheris compressa
Pempheris klunzingeri
Pempheris multiradiata
Pempheris ornata
Pempheris oualensis
Pempheris schwenkii
Pentaceropsis recurvirostris
Pentaceros decacanthus
Pentapodus emeryii
Pentapodus nagasakiensis
Pentapodus paradiseus
Pentapodus porosus
Pentapodus vitta
Pentaprion longimanus
Persparsia kopua
Pervagor alternans
Pervagor janthinosoma
Petroscirtes breviceps
Petroscirtes fallax
Petroscirtes lupus
Phosichthys argenteus
Photolateralis moretoniensis
Photopectoralis aureus
Photopectoralis bindus
Phyllopteryx taeniolatus
Pictilabrus laticlavius
Pictilabrus viridis
Plagiogeneion macrolepis
Plagiotremus laudandus
Plagiotremus rhinorhynchos
Plagiotremus tapeinosoma
Platax batavianus
Platax pinnatus
Platax teira
Platycephalus bassensis
Platycephalus conatus
Platycephalus endrachtensis
Platycephalus fuscus
Platycephalus laevigatus
Platycephalus marmoratus
Platycephalus richardsoni
Platycephalus westraliae
Plectorhinchus flavomaculatus
Plectorhinchus sordidus
Plectranthias japonicus
Plectroglyphidodon gascoynei
Plectroglyphidodon leucozonus
Plectroglyphidodon obreptus
Plectropomus areolatus
Plectropomus maculatus
Pleuroscopus pseudodorsalis
Plotosus lineatus
Polydactylus multiradiatus
Polydactylus nigripinnis
Polyipnus aquavitus
Polyipnus tridentifer
Polymetme corythaeola
Polyprion oxygeneios
Pomacanthus sexstriatus
Pomacentrus australis
Pomacentrus bankanensis
Pomacentrus coelestis
Pomacentrus milleri
Pomacentrus moluccensis
Pomadasys kaakan
Pomadasys maculatus
Pomadasys trifasciatus
Pomatomus saltatrix
Priacanthus hamrur
Priacanthus macracanthus
Priacanthus tayenus
Priolepis cincta
Prionace glauca
Prionurus maculatus
Prionurus microlepidotus
Pristigenys niphonia
Pristiophorus cirratus
Pristiophorus nudipinnis
Pristipomoides multidens
Pristipomoides typus
Pristis microdon
Pristis zijsron
Pristotis obtusirostris
Protomyctophum normani
Protonibea diacanthus
Psammoperca waigiensis
Psenes pellucidus
Psenopsis humerosa
Psettodes erumei
Pseudanthias hypselosoma
Pseudanthias pictilis
Pseudanthias rubrizonatus
Pseudanthias squamipinnis
Pseudobalistes fuscus
Pseudocaranx dentex
Pseudocaranx wrighti
Pseudochromis quinquedentatus
Pseudocoris yamashiroi
Pseudocyttus maculatus
Pseudodax moluccanus
Pseudogoniistius nigripes
Pseudojuloides elongatus
Pseudolabrus biserialis
Pseudolabrus guentheri
Pseudolabrus luculentus
Pseudolabrus rubicundus
Pseudomonacanthus peroni
Pseudophycis barbata
Pseudorhombus arsius
Pseudorhombus diplospilus
Pseudorhombus dupliciocellatus
Pseudorhombus elevatus
Pseudorhombus jenynsii
Pseudorhombus quinquocellatus
Pseudorhombus spinosus
Psychrolutes marcidus
Ptereleotris evides
Ptereleotris microlepis
Ptereleotris monoptera
Pterocaesio chrysozona
Pterocaesio marri
Pterois russelii
Pterois volitans
Pterygotrigla andertoni
Pterygotrigla elicryste
Pterygotrigla leptacanthus
Pterygotrigla polyommata
Pycnochromis margaritifer
Rachycentron canadum
Rastrelliger faughni
Rastrelliger kanagurta
Ratabulus diversidens
Regalecus glesne
Repomucenus calcaratus
Rexea solandri
Rhabdamia gracilis
Rhabdosargus sarba
Rhinobatos sainsburyi
Rhinochimaera pacifica
Rhinoprenes pentanemus
Rhizoprionodon acutus
Rhizoprionodon oligolinx
Rhizoprionodon taylori
Rhynchobatus australiae
Rhynchobatus djiddensis
Rhynchostracion nasus
Richardsonichthys leucogaster
Roa australis
Rogadius asper
Rogadius patriciae
Rogadius pristiger
Rondeletia loricata
Rosenblattichthys alatus
Rouleina squamilatera
Ruvettus pretiosus
Samaris cristatus
Sarda australis
Sarda orientalis
Sardinella albella
Sardinella gibbosa
Sardinops sagax
Sargocentron rubrum
Satyrichthys moluccensis
Satyrichthys rieffeli
Saurida argentea
Saurida elongata
Saurida filamentosa
Saurida undosquamis
Scarus chameleon
Scarus ghobban
Scarus psittacus
Scarus rubroviolaceus
Scarus schlegeli
Schedophilus huttoni
Schedophilus velaini
Schuettea scalaripinnis
Schuettea woodwardi
Scobinichthys granulatus
Scolecenchelys australis
Scolopsis meridiana
Scolopsis monogramma
Scolopsis taenioptera
Scolopsis vosmeri
Scomber australasicus
Scomberesox saurus
Scomberoides commersonnianus
Scomberoides lysan
Scomberoides tala
Scomberoides tol
Scomberomorus commerson
Scomberomorus munroi
Scomberomorus queenslandicus
Scomberomorus semifasciatus
Scopeloberyx microlepis
Scopelogadus beanii
Scopelopsis multipunctatus
Scopelosaurus ahlstromi
Scorpaena cardinalis
Scorpaena jacksoniensis
Scorpaena papillosa
Scorpaena sumptuosa
Scorpaenodes evides
Scorpaenodes scaber
Scorpaenopsis neglecta
Scorpis aequipinnis
Scorpis georgiana
Scorpis lineolata
Selar boops
Selar crumenophthalmus
Selaroides leptolepis
Selenotoca multifasciata
Seriola hippos
Seriola lalandi
Seriola rivoliana
Seriolella brama
Seriolella caerulea
Seriolella punctata
Seriolina nigrofasciata
Setarches longimanus
Setipinna paxtoni
Setipinna tenuifilis
Siganus fuscescens
Sigmops elongatus
Sillaginodes punctatus
Sillago analis
Sillago bassensis
Sillago burrus
Sillago ciliata
Sillago robusta
Sillago sihama
Simenchelys parasitica
Siphamia cephalotes
Siphamia roseigaster
Siphonognathus beddomei
Siphonognathus caninis
Siphonognathus radiatus
Sirembo imberbis
Solegnathus lettiensis
Solegnathus robustus
Solenostomus cyanopterus
Sphyraena acutipinnis
Sphyraena forsteri
Sphyraena jello
Sphyraena obtusata
Sphyraena pinguis
Sphyraena putnamae
Sphyrna lewini
Sphyrna mokarran
Spiniraja whitleyi
Squalus acanthias
Squalus megalops
Squalus mitsukurii
Squatina australis
Squatina tergocellata
Stegastes lacrymatus
Stegostoma tigrinum
Stethojulis bandanensis
Stethojulis interrupta
Stethojulis strigiventer
Stolephorus indicus
Stomias affinis
Suezichthys arquatus
Suezichthys cyanolaemus
Suezichthys devisi
Sufflamen chrysopterum
Sufflamen fraenatum
Suggrundus macracanthus
Sutorectus tentaculatus
Symbolophorus barnardi
Symbolophorus evermanni
Symphorus nematophorus
Synchiropus rameus
Synodus binotatus
Synodus dermatogenys
Synodus hoshinonis
Synodus jaculum
Synodus myops
Synodus sageneus
Synodus similis
Synodus variegatus
Takifugu poecilonotus
Talismania longifilis
Tathicarpus butleri
Tentoriceps cristatus
Terapon jarbua
Terapon theraps
Tetractenos glaber
Tetractenos hamiltoni
Tetragonurus cuvieri
Tetronarce macneilli
Tetronarce nobiliana
Tetrosomus gibbosus
Tetrosomus reipublicae
Thalassoma amblycephalum
Thalassoma jansenii
Thalassoma lunare
Thalassoma lutescens
Thalassoma purpureum
Thalassoma quinquevittatum
Thalassoma septemfasciatum
Thamnaconus hypargyreus
Thamnaconus striatus
Thryssa hamiltonii
Thryssa setirostris
Thunnus obesus
Thunnus tonggol
Thyrsites atun
Thysanophrys cirronasus
Tilodon sexfasciatus
Torquigener pallimaculatus
Torquigener pleurogramma
Torquigener squamicauda
Trachichthys australis
Trachinocephalus myops
Trachinops brauni
Trachinops noarlungae
Trachinops taeniatus
Trachurus declivis
Trachurus novaezelandiae
Trachypoma macracanthus
Trachyrincus longirostris
Tragulichthys jaculiferus
Triacanthus biaculeatus
Triaenodon obesus
Trichiurus lepturus
Trinorfolkia clarkei
Triodon macropterus
Tripterophycis gilchristi
Trixiphichthys weberi
Trygonoptera ovalis
Trygonoptera testacea
Trygonorrhina dumerilii
Trygonorrhina fasciata
Tubbia tasmanica
Tylerius spinosissimus
Ulua aurochs
Ulua mentalis
Upeneichthys lineatus
Upeneichthys vlamingii
Upeneus asymmetricus
Upeneus australiae
Upeneus guttatus
Upeneus japonicus
Upeneus luzonius
Upeneus moluccensis
Upeneus sulphureus
Upeneus sundaicus
Upeneus torres
Upeneus tragula
Uranoscopus cognatus
Uranoscopus oligolepis
Uraspis uraspis
Urolophus bucculentus
Urolophus cruciatus
Urolophus expansus
Urolophus gigas
Urolophus paucimaculatus
Urolophus sufflavus
Urolophus viridis
Urolophus westraliensis
Valenciennea helsdingenii
Valenciennea strigata
Valenciennellus tripunctulatus
Vanacampus margaritifer
Velifer hypselopterus
Verilus anomalus
Verulux cypselurus
Vincentia novaehollandiae
Vinciguerria attenuata
Vinciguerria nimbaria
Vinciguerria poweriae
Woodsia meyerwaardeni
Xanthichthys lineopunctatus
Xenobrama microlepis
Xiphocheilus typus
Zabidius novemaculeatus
Zanclistius elevatus
Zanclus cornutus
Zebrias craticulus
Zenopsis nebulosa
Zeus faber
Agonus cataphractus
Ciliata mustela
Gadus morhua
Hyperoplus lanceolatus
Liparis liparis
Solea solea
Syngnathus acus
Trisopterus luscus
Acanthurus coeruleus
Anchoa lyolepis
Antigonia capros
Argentina striata
Ariomma bondi
Aspistor luniscutis
Atlantoraja castelnaui
Atlantoraja cyclophora
Atlantoraja platana
Aulostomus maculatus
Bagre marinus
Balistes capriscus
Balistes vetula
Bathyraja brachyurops
Bathytoshia centroura
Bembrops heterurus
Boridia grossidens
Brachyplatystoma filamentosum
Brachyplatystoma vaillantii
Calamus calamus
Caranx bartholomaei
Caranx crysos
Caranx hippos
Caranx latus
Caranx lugubris
Carcharhinus leucas
Carcharhinus longimanus
Carcharodon carcharias
Centropomus undecimalis
Cephalopholis fulva
Cheilopogon heterurus
Chloroscombrus chrysurus
Conger orbignianus
Conodon nobilis
Coryphaena equiselis
Cynoscion acoupa
Cynoscion guatucupa
Cynoscion jamaicensis
Cynoscion leiarchus
Cynoscion striatus
Cynoscion virescens
Dipturus flavirostris
Discopyge tschudii
Echinorhinus brucus
Epinephelus itajara
Epinephelus morio
Eugerres plumieri
Euthynnus alletteratus
Genidens barbus
Genidens genidens
Genyatremus luteus
Ginglymostoma cirratum
Gymnura altavela
Gymnura micrura
Haemulopsis corvinaeformis
Helicolenus lahillei
Holocentrus adscensionis
Hypanus sabinus
Hypanus say
Hyporthodus niveatus
Istiophorus albicans
Katsuwonus pelamis
Lagocephalus laevigatus
Larimus breviceps
Lithodoras dorsalis
Lophius gastrophysus
Lutjanus analis
Lutjanus griseus
Lutjanus purpureus
Lutjanus synagris
Macrodon ancylodon
Malacanthus plumieri
Menticirrhus americanus
Merluccius hubbsi
Microphis brachyurus
Micropogonias furnieri
Mobula birostris
Mullus argentinae
Mustelus canis
Mustelus fasciatus
Mustelus mento
Mustelus schmitti
Mycteroperca bonaci
Myliobatis freminvillei
Myliobatis goodei
Narcine brasiliensis
Nebris microps
Nemadactylus bergi
Notopogon fernandezianus
Ocyurus chrysurus
Ogcocephalus nasutus
Opisthonema oglinum
Pagrus pagrus
Paralonchurus brasiliensis
Parona signata
Peprilus paru
Percophis brasiliensis
Polydactylus virginicus
Polymixia nobilis
Porichthys porosissimus
Priacanthus arenatus
Prionotus punctatus
Pristis pectinata
Psammobatis extenta
Psammobatis scobina
Pseudobatos horkelii
Pseudobatos lentiginosus
Pseudobatos percellens
Pseudopercis numida
Rhizoprionodon lalandii
Rhizoprionodon porosus
Rioraja agassizii
Rypticus bistrispinus
Sarda sarda
Sardinella brasiliensis
Saurida suspicio
Schroederichthys bivius
Scomber japonicus
Scomberomorus brasiliensis
Scomberomorus cavalla
Scomberomorus maculatus
Scomberomorus regalis
Scyliorhinus besnardi
Selene setapinnis
Sphyraena barracuda
Sphyraena guachancho
Sphyrna zygaena
Squalus cubensis
Squatina argentina
Squatina punctata
Syacium papillosum
Symphurus plagiusa
Sympterygia acuta
Sympterygia bonapartii
Synodus synodus
Thunnus albacares
Thunnus atlanticus
Thyrsitops lepidopoides
Trachurus lathami
Umbrina canosai
Urophycis brasiliensis
Zapteryx brevirostris
Zenopsis conchifer
Zungaro zungaro
Alepocephalus agassizii
Alepocephalus bairdii
Amblyraja hyperborea
Amblyraja jenseni
Amblyraja radiata
Anarhichas denticulatus
Anarhichas lupus
Anarhichas minor
Arctogadus glacialis
Arctozenus risso
Artediellus atlanticus
Artediellus uncinatus
Aspidophoroides monopterygius
Aspidophoroides olrikii
Bathylagus euryops
Bathyraja spinicauda
Benthosema glaciale
Boreogadus saida
Borostomias antarcticus
Careproctus micropus
Careproctus reinhardti
Centroscyllium fabricii
Chiasmodon niger
Cottunculus microps
Cottunculus sadko
Cottunculus thomsonii
Cyclopteropsis mcalpini
Cyclopterus lumpus
Cyclothone microdon
Enchelyopus cimbrius
Eumesogrammus praecisus
Eumicrotremus derjugini
Eumicrotremus spinosus
Gadus macrocephalus
Gaidropsarus argentatus
Gaidropsarus ensis
Gigantactis vanhoeffeni
Gymnelus retrodorsalis
Gymnelus viridis
Gymnocanthus tricuspis
Hippoglossoides platessoides
Icelus bicornis
Icelus spatula
Leptagonus decagonus
Leptoclinus maculatus
Leucoraja garmani
Liparis fabricii
Liparis gibbus
Lumpenus fabricii
Lumpenus lampretaeformis
Lycenchelys kolthoffi
Lycenchelys muraena
Lycenchelys sarsii
Lycodes adolfi
Lycodes esmarkii
Lycodes eudipleurostictus
Lycodes frigidus
Lycodes luetkenii
Lycodes mcallisteri
Lycodes paamiuti
Lycodes pallidus
Lycodes polaris
Lycodes reticulatus
Lycodes rossi
Lycodes seminudus
Lycodes squamiventer
Lycodes terraenovae
Lycodes vahlii
Lycodonus mirabilis
Macrourus berglax
Mallotus villosus
Myctophum punctatum
Myoxocephalus scorpius
Myxine glutinosa
Nezumia bairdii
Normichthys operosus
Notoscopelus elongatus
Paracaristius maderensis
Paraliparis bathybius
Phycis chesteri
Rajella fyllae
Reinhardtius hippoglossoides
Rhodichthys regina
Sebastes mentella
Serranus scriba
Somniosus microcephalus
Stomias boa
Synaphobranchus kaupii
Triglops murrayi
Triglops nybelini
Triglops pingelii
Xenodermichthys copei
Aplodactylus punctatus
Calliclinus geniguttatus
Cheilodactylus variegatus
Chromis crusma
Girella laevifrons
Graus nigra
Hemilutjanus macrophthalmos
Isacia conceptionis
Labrisomus philippii
Mordacia lapicida
Paralabrax humeralis
Paralichthys adspersus
Pinguipes chilensis
Prolatilus jugularis
Scartichthys gigas
Scartichthys viridis
Schroederichthys chilensis
Sebastes oculatus
Semicossyphus darwini
Trachurus murphyi
Abudefduf septemfasciatus
Acanthurus lineatus
Acanthurus nigricans
Amblyglyphidodon curacao
Amphiprion perideraion
Aphareus furca
Bodianus axillaris
Canthigaster amboinensis
Canthigaster solandri
Caracanthus unipinna
Caranx melampygus
Cephalopholis urodeta
Chaetodon ephippium
Chaetodon lunula
Chaetodon mertensii
Chaetodon reticulatus
Chaetodon trifascialis
Chaetodon trifasciatus
Cheilinus chlorourus
Cheilinus trilobatus
Chrysiptera brownriggii
Chrysiptera traceyi
Cirrhilabrus katherinae
Cirrhitichthys falco
Cirripectes jenningsi
Cirripectes variolosus
Coris gaimard
Ctenochaetus striatus
Halichoeres biocellatus
Halichoeres margaritaceus
Halichoeres melanurus
Heniochus chrysostomus
Heniochus monoceros
Heniochus singularius
Kyphosus cinerascens
Labrichthys unilineatus
Mulloidichthys flavolineatus
Myripristis kuntee
Naso lituratus
Nemateleotris magnifica
Ostorhinchus nigrofasciatus
Ostorhinchus novemfasciatus
Ostracion meleagris
Oxycheilinus unifasciatus
Oxymonacanthus longirostris
Paracirrhites forsteri
Parupeneus trifasciatus
Plectroglyphidodon dickii
Plectroglyphidodon fasciolatus
Plectroglyphidodon imparipennis
Plectroglyphidodon johnstonianus
Pomacentrus amboinensis
Pomacentrus vaiuli
Sargocentron punctatissimum
Scarus frenatus
Stegastes albifasciatus
Sufflamen bursa
Thalassoma hardwicke
Dasyatis marmorata
Dasyatis pastinaca
Glaucostegus cemiculus
Taeniura grabata
Torpedo marmorata
Torpedo torpedo
Amphiprion bicinctus
Apolemichthys xanthotis
Bodianus anthioides
Centropyge multispinis
Chaetodon austriacus
Chaetodon fasciatus
Chaetodon melannotus
Chaetodon paucifasciatus
Chromis viridis
Cirrhitichthys oxycephalus
Coris caudimacula
Dascyllus abudafur
Dascyllus marginatus
Ecsenius gravieri
Epinephelus fasciatus
Gomphosus caeruleus
Grammistes sexlineatus
Larabicus quadrilineatus
Meiacanthus nigrolineatus
Neoglyphidodon melas
Neopomacentrus miryae
Plagiotremus townsendi
Pomacentrus sulfureus
Pomacentrus trichrourus
Pseudocheilinus evanidus
Pseudocheilinus hexataenia
Pseudochromis fridmani
Pseudochromis olivaceus
Pseudochromis springeri
Pterois miles
Pterois radiata
Pycnochromis dimidiatus
Scolopsis ghanam
Synanceia verrucosa
Taeniura lymma
Variola louti
Zebrasoma desjardinii
Zebrasoma xanthurum
Achiropsetta tricholepis
Agrostichthys parkeri
Aldrovandia affinis
Alepisaurus brevirostris
Alepocephalus australis
Alertichthys blacki
Allocyttus niger
Allothunnus fallai
Alopias superciliosus
Amblyraja georgiana
Ambophthalmos angustus
Anoplogaster cornuta
Anotopterus pharao
Antipodocottus megalops
Aplodactylus arctidens
Argentina elongata
Arhynchobatis asperrimus
Arnoglossus scapha
Auchenoceros punctatus
Avocettina infans
Bassanago hirsutus
Bathygadus cottoides
Bathypterois longicauda
Bathypterois longifilis
Bathyraja richardsoni
Bathyraja shuntovi
Bathysauropsis gracilis
Bathytoshia lata
Bodianus vulpinus
Borostomias mononema
Brama australis
Brotulotaenia crassa
Bythaelurus dawsoni
Caprodon longimanus
Capromimus abbreviatus
Centrolophus niger
Centrophorus squamosus
Centroscymnus coelolepis
Cephaloscyllium isabella
Cepola haastii
Cetonurus crassiceps
Cetorhinus maximus
Chaunax pictus
Chimaera lignaria
Coelorinchus acanthiger
Coelorinchus aspercephalus
Coelorinchus biclinozonalis
Coelorinchus bollonsi
Coelorinchus celaenostomus
Coelorinchus cookianus
Coelorinchus horribilis
Coelorinchus infuscus
Coelorinchus kermadecus
Coelorinchus mycterismus
Coelorinchus mystax
Coelorinchus oliverianus
Coelorinchus parvifasciatus
Coelorinchus supernasutus
Coelorinchus trachycarus
Colistium guentheri
Colistium nudipinnis
Congiopodus coriaceus
Coryphaenoides dossenus
Coryphaenoides mcmillani
Coryphaenoides striaturus
Cottunculus nudus
Crapatalus angusticeps
Crapatalus novaezelandiae
Cyttopsis rosea
Decapterus koheru
Derichthys serpentinus
Desmodema polystictum
Dipturus innominatus
Dipturus nasutus
Echinorhinus cookei
Echiodon cryomargarites
Epigonus telescopus
Etmopterus pusillus
Eurypharynx pelecanoides
Evermannella indica
Gadella norops
Gadomus aoteanus
Genyagnus monopterygius
Gollum attenuatus
Gonichthys barnesi
Grahamichthys radiatus
Haplomacrourus nudirostris
Haplophryne mollis
Harriotta raleighana
Hexanchus griseus
Himantolophus appelii
Hippocampus abdominalis
Howella brodiei
Hydrolagus bemisi
Hydrolagus novaezealandiae
Hydrolagus trolli
Hyporhamphus ihi
Icichthys australis
Isistius brasiliensis
Kali indica
Kathetostoma giganteum
Kuronezumia bubonis
Lampris guttatus
Latridopsis ciliaris
Latridopsis forsteri
Latris lineata
Lepidion inosimae
Lepidion schmidti
Lepidoperca aurantia
Lepidoperca tasmanica
Lepidotrigla brachyoptera
Leptoscopus macropygus
Limnichthys rendahli
Macroparalepis danae
Magnisudis prionosa
Malacocephalus laevis
Margrethia obtusirostra
Megacataetyx niki
Melanonus gracilis
Melanonus zugmayeri
Melanostigma gelatinosum
Mendosoma lineatum
Merluccius australis
Micromesistius australis
Mitsukurina owstoni
Muraenolepis marmorata
Mustelus lenticulatus
Nemamyxine elongata
Nemichthys curvirostris
Neomyxine biniplicata
Neonesthes capensis
Neophrynichthys latus
Nesiarchus nasutus
Nezumia namatahi
Notoclinus fenestratus
Notolabrus celidotus
Notolabrus cinctus
Notothenia angustata
Notothenia microlepidota
Odax pullus
Odontaspis ferox
Odontomacrurus murrayi
Odontostomops normalops
Omosudis lowii
Opostomias micripnus
Oreosoma atlanticum
Paranotothenia magellanica
Parapercis colias
Parapercis gilliesii
Paratrachichthys trailli
Parmaturus macmillani
Pelotretis flavilatus
Peltorhamphus latus
Peltorhamphus novaezeelandiae
Peltorhamphus tenuis
Pentaceros richardsoni
Physiculus luminosa
Plagiogeneion rubiginosum
Plectranthias maculicauda
Polyprion americanus
Pseudolabrus miles
Pseudophycis bachus
Pseudotriakis microdon
Psychrolutes microporos
Pteraclis velifera
Pterycombus petersii
Pterygotrigla pauli
Pterygotrigla picta
Pyramodon ventralis
Rexea prometheoides
Rhadinesthes decimus
Rhombosolea leporina
Rhombosolea plebeia
Rhombosolea tapirina
Rosenblattia robusta
Schedophilus maculatus
Scorpis violacea
Scymnodon macracanthus
Solegnathus spinosissimus
Somniosus pacificus
Somniosus rostratus
Sphyraena novaehollandiae
Sprattus antipodum
Sprattus muelleri
Synaphobranchus affinis
Taractes asper
Taractichthys longipinnis
Thunnus maccoyii
Trachipterus jacksonensis
Trachyrincus aphyodes
Trachyscorpia eschmeyeri
Typhlonarke tarakea
Xenocephalus armatus
Xiphias gladius
Zameus squamulosus
Zenion leptolepis
Zu elongatus
Ammodytes tobianus
Aphia minuta
Belone belone
Boops boops
Callionymus lyra
Chelidonichthys lucerna
Chelon saliens
Conger conger
Deltentosteus quadrimaculatus
Diplodus annularis
Diplodus sargus
Diplodus vulgaris
Echiichthys vipera
Engraulis encrasicolus
Entelurus aequoreus
Gaidropsarus mediterraneus
Gobius ater
Gobius niger
Gobius paganellus
Gobius strictus
Hippocampus guttulatus
Labrus bergylta
Labrus merula
Labrus viridis
Lagocephalus lagocephalus
Mullus surmuletus
Oedalechilus labeo
Pagellus bogaraveo
Parablennius gattorugine
Parablennius sanguinolentus
Pegusa lascaris
Pomatoschistus marmoratus
Sardina pilchardus
Scomber scombrus
Scophthalmus maximus
Scophthalmus rhombus
Solea senegalensis
Sparus aurata
Spondyliosoma cantharus
Symphodus bailloni
Symphodus cinereus
Symphodus melops
Syngnathus abaster
Syngnathus typhle
Taurulus bubalis
Trachurus trachurus
Anthias anthias
Apogon imberbis
Centrolabrus melanocercus
Chromis chromis
Coris julis
Dentex dentex
Diplodus cervinus
Diplodus puntazzo
Epinephelus caninus
Epinephelus costae
Epinephelus marginatus
Mola mola
Muraena helena
Mycteroperca rubra
Myliobatis aquila
Oblada melanura
Pagrus auriga
Parapristipoma octolineatum
Phycis phycis
Pomadasys incisus
Sarpa salpa
Sciaena umbra
Scorpaena maderensis
Scorpaena notata
Scorpaena porcus
Scorpaena scrofa
Seriola dumerili
Serranus atricauda
Serranus cabrilla
Sphyraena viridensis
Spicara maena
Spicara smaris
Symphodus doderleini
Symphodus mediterraneus
Symphodus ocellatus
Symphodus roissali
Symphodus rostratus
Symphodus tinca
