ID,Year,Date,Season,River,Creek,Bout,Distance,DOMGL,Salinity,TempC,Catch,CPUE,n
19LATEDRYRB102,19,2023-05-06,LATEDRY,RB,10,2,90,4.1,0.3,27.6,12,13,2
19LATEDRYRB111,19,2023-05-06,LATEDRY,RB,11,1,100,3.3,0.3,27.2,14,14,2
19LATEDRYRB113,19,2023-05-06,LATEDRY,RB,11,3,96,3.5,0.3,27.2,24,25,2
19LATEDRYRB121,19,2023-05-24,LATEDRY,RB,12,1,133,2.24,0.4,25.5,12,9,2
19LATEDRYRB131,19,2023-05-23,LATEDRY,RB,13,1,103,3.17,0.3,27.7,21,20,2
19LATEDRYRB132,19,2023-05-23,LATEDRY,RB,13,2,90,3.53,0.3,28.1,32,36,3
19LATEDRYRB133,19,2023-05-23,LATEDRY,RB,13,3,90,3.1,0.3,28.3,34,38,3
19LATEDRYRB142,19,2023-05-23,LATEDRY,RB,14,2,91,4.17,0.3,29.1,13,14,2
19LATEDRYRB161,19,2023-05-24,LATEDRY,RB,16,1,104,1.84,2.1,26.6,4,4,2
19LATEDRYRB181,19,2023-05-23,LATEDRY,RB,18,1,105,4.03,0.3,28.2,10,10,2
19LATEDRYRB182,19,2023-05-23,LATEDRY,RB,18,2,109,4.19,0.3,29,8,7,2
19LATEDRYRB183,19,2023-05-23,LATEDRY,RB,18,3,96,3.69,0.3,28.8,19,20,2
19LATEDRYRB73,19,2023-05-23,LATEDRY,RB,7,3,98,3.49,0.3,26.6,15,15,2
19LATEDRYRB91,19,2023-05-06,LATEDRY,RB,9,1,82,3.3,0.3,25.9,10,12,2
19TRANSRB101,19,2023-04-14,TRANS,RB,10,1,100,3.3,0.3,26.5,60,60,3
19TRANSRB101,19,2023-06-05,TRANS,RB,10,1,95,2.49,0.2,27.4,60,63,2
19TRANSRB102,19,2023-06-05,TRANS,RB,10,2,99,2.5,0.2,27.4,31,31,2
19TRANSRB111,19,2023-01-16,TRANS,RB,11,1,81,7.98,0.2,14.6,37,46,2
19TRANSRB111,19,2023-03-12,TRANS,RB,11,1,99,3.27,0.3,23.5,37,37,2
19TRANSRB111,19,2023-04-14,TRANS,RB,11,1,111,3.02,0.3,24.8,37,33,2
19TRANSRB111,19,2023-06-05,TRANS,RB,11,1,109,2.11,0.2,27.7,37,34,2
19TRANSRB112,19,2023-03-12,TRANS,RB,11,2,103,3.17,0.3,23.3,57,55,2
19TRANSRB112,19,2023-04-14,TRANS,RB,11,2,82,3.4,0.3,25,57,69,2
19TRANSRB112,19,2023-06-05,TRANS,RB,11,2,100,2.2,0.2,27.4,57,57,2
19TRANSRB113,19,2023-01-16,TRANS,RB,11,3,94,8.72,0.2,16.1,55,58,2
19TRANSRB113,19,2023-03-12,TRANS,RB,11,3,93,3.26,0.3,23.1,55,59,2
19TRANSRB131,19,2023-01-16,TRANS,RB,13,1,55,7.38,0.3,14.7,37,67,3
19TRANSRB131,19,2023-03-12,TRANS,RB,13,1,78,3.93,0.3,24,37,48,2
19TRANSRB131,19,2023-04-14,TRANS,RB,13,1,77,4.29,0.4,27.1,37,48,2
19TRANSRB132,19,2023-03-12,TRANS,RB,13,2,94,3.94,0.3,24.1,46,49,2
19TRANSRB132,19,2023-04-14,TRANS,RB,13,2,105,4.44,0.4,26.3,46,44,3
19TRANSRB133,19,2023-01-16,TRANS,RB,13,3,106,7.36,0.3,14.6,41,39,2
19TRANSRB133,19,2023-04-14,TRANS,RB,13,3,96,4.21,0.4,26.3,41,43,2
19TRANSRB81,19,2023-06-05,TRANS,RB,8,1,94,2.34,0.2,28.1,35,37,2
19TRANSRB82,19,2023-04-15,TRANS,RB,8,2,95,3.91,0.3,26.8,32,34,2
19TRANSRB83,19,2023-01-16,TRANS,RB,8,3,100,7.36,0.2,13.9,41,41,3
19TRANSRB83,19,2023-03-12,TRANS,RB,8,3,123,4.42,0.3,24.4,41,33,2
19TRANSRB83,19,2023-04-15,TRANS,RB,8,3,92,3.88,0.3,26.7,41,45,2
19TRANSRB83,19,2023-06-05,TRANS,RB,8,3,99,2.44,0.2,28.4,41,41,2
19TRANSRB92,19,2023-01-17,TRANS,RB,9,2,91,6.42,0.3,15.1,22,24,2
19TRANSRB92,19,2023-03-11,TRANS,RB,9,2,97,3.9,0.3,23.7,22,23,2
19TRANSRB93,19,2023-01-17,TRANS,RB,9,3,94,6.55,0.3,15.2,24,26,3
19TRANSRB93,19,2023-03-11,TRANS,RB,9,3,107,4.09,0.3,24.3,24,22,2
19WETRB102,19,2022-12-09,WET,RB,10,2,101,3.8,0.2,24.2,8,8,2
19WETRB111,19,2022-12-09,WET,RB,11,1,104,4,0.2,22.8,6,6,2
19WETRB113,19,2022-12-09,WET,RB,11,3,116,3.9,0.2,23.2,4,3,2
19WETRB133,19,2022-12-09,WET,RB,13,3,74,4.2,0.2,23.1,12,16,2
19WETRB143,19,2022-12-08,WET,RB,14,3,109,4.2,0.3,24.1,8,7,2
19WETRB153,19,2022-12-10,WET,RB,15,3,100,3.8,0.3,23.5,5,5,2
19WETRB171,19,2022-12-08,WET,RB,17,1,96,4.5,0.3,24.2,8,8,2
19WETRB172,19,2022-12-08,WET,RB,17,2,88,4.2,0.3,24,4,5,2
19WETRB173,19,2022-12-08,WET,RB,17,3,89,4.1,0.3,23.9,27,30,3
19WETRB72,19,2022-12-10,WET,RB,7,2,125,2.9,0.3,21.9,9,7,2
19WETTB12,19,2022-12-10,WET,TB,1,2,74,4.3,0.9,23.3,21,29,4
19WETTB13,19,2022-12-10,WET,TB,1,3,68,4.6,0.9,22.6,19,28,3
19WETTB22,19,2022-12-11,WET,TB,2,2,53,4.7,0.8,23.7,30,57,3
19WETTB31,19,2022-12-10,WET,TB,3,1,98,4.7,0.6,24.2,114,117,5
19WETTB32,19,2022-12-10,WET,TB,3,2,100,4,0.4,23.6,75,75,4
19WETTB33,19,2022-12-10,WET,TB,3,3,116,4,0.4,23.7,48,41,3
19WETTB41,19,2022-12-10,WET,TB,4,1,106,4,0.4,24.1,9,8,2
19WETTB43,19,2022-12-10,WET,TB,4,3,111,4.4,0.4,23,9,8,2
5TRANSTB41,5,2008-11-04,TRANS,TB,4,1,120,6.91,0.4,25.1,29,24,3
5TRANSTB51,5,2008-11-04,TRANS,TB,5,1,122,4.48,0.3,25.3,38,31,3
7EARLYDRYRB101,7,2011-03-05,EARLYDRY,RB,10,1,119,3.2,0.3,21.3,115,97,4
7EARLYDRYRB102,7,2011-03-05,EARLYDRY,RB,10,2,88,3.9,0.5,22.7,48,55,3
7EARLYDRYTB12,7,2011-02-25,EARLYDRY,TB,1,2,167,1.89,8,26,8,5,2
7LATEDRYRB101,7,2011-05-10,LATEDRY,RB,10,1,127,3.7,9.1,28.5,35,28,2
7LATEDRYRB102,7,2011-05-10,LATEDRY,RB,10,2,132,3.2,8.5,28.2,33,25,3
7LATEDRYRB103,7,2011-05-10,LATEDRY,RB,10,3,102,4.3,7.9,28.4,48,47,2
7LATEDRYRB111,7,2011-05-10,LATEDRY,RB,11,1,95,3.6,10.7,28.4,15,16,3
7LATEDRYRB112,7,2011-05-10,LATEDRY,RB,11,2,98,4.2,10.1,28.7,19,19,2
7LATEDRYRB113,7,2011-05-10,LATEDRY,RB,11,3,101,3.3,9.5,28.1,62,61,3
7LATEDRYRB133,7,2011-05-12,LATEDRY,RB,13,3,68,4.4,13.4,28.7,5,7,2
7LATEDRYRB81,7,2011-05-11,LATEDRY,RB,8,1,92,2.8,10.6,26.9,16,17,2
7LATEDRYRB82,7,2011-05-11,LATEDRY,RB,8,2,112,2.8,10.3,26.9,10,9,2
7LATEDRYRB83,7,2011-05-11,LATEDRY,RB,8,3,117,3,10.3,26.9,9,8,2
7LATEDRYRB91,7,2011-05-11,LATEDRY,RB,9,1,108,1.1,8.7,26.7,10,9,2
7LATEDRYRB92,7,2011-05-11,LATEDRY,RB,9,2,99,3.2,8.6,26.8,31,31,2
7LATEDRYRB93,7,2011-05-11,LATEDRY,RB,9,3,146,3.4,8.8,27.3,30,21,3
7TRANSRB101,7,2011-02-10,TRANS,RB,10,1,174,3.9,0.4,28,161,93,2
7TRANSRB101,7,2011-03-28,TRANS,RB,10,1,96,3.1,1.2,24.2,161,168,3
7TRANSRB101,7,2011-04-22,TRANS,RB,10,1,165,2.4,4.8,24.3,161,98,4
7TRANSRB101,7,2011-06-05,TRANS,RB,10,1,112,4.7,5,28.2,161,144,3
7TRANSRB102,7,2011-01-22,TRANS,RB,10,2,175,4.67,0.3,21,161,92,2
7TRANSRB102,7,2011-02-10,TRANS,RB,10,2,115,3.6,0.4,23.3,161,140,2
7TRANSRB102,7,2011-03-28,TRANS,RB,10,2,93,3.7,1.1,24.8,161,173,3
7TRANSRB102,7,2011-04-22,TRANS,RB,10,2,115,2.6,4.9,24.6,161,140,3
7TRANSRB102,7,2011-06-05,TRANS,RB,10,2,115,5.4,5,29,161,140,3
7TRANSRB103,7,2011-02-10,TRANS,RB,10,3,162,6.33,0.4,19.5,199,123,3
7TRANSRB103,7,2011-03-28,TRANS,RB,10,3,93,4.4,1.2,25.2,199,214,2
7TRANSRB103,7,2011-04-22,TRANS,RB,10,3,109,2.8,4.3,24.8,199,183,5
7TRANSRB103,7,2011-06-05,TRANS,RB,10,3,148,6.3,5,28.9,199,134,4
7TRANSRB111,7,2011-02-12,TRANS,RB,11,1,101,5.65,0.4,17.4,200,198,3
7TRANSRB111,7,2011-03-24,TRANS,RB,11,1,88,7.2,0.9,25.2,200,227,3
7TRANSRB111,7,2011-04-15,TRANS,RB,11,1,126,5.6,7.5,27.6,200,159,3
7TRANSRB111,7,2011-06-05,TRANS,RB,11,1,97,6,5.6,28.8,200,206,2
7TRANSRB112,7,2011-01-22,TRANS,RB,11,2,100,3.2,0.3,20.8,332,332,2
7TRANSRB112,7,2011-02-12,TRANS,RB,11,2,79,5.65,0.4,17.7,332,420,2
7TRANSRB112,7,2011-03-27,TRANS,RB,11,2,108,4.9,1.3,24.6,332,307,5
7TRANSRB112,7,2011-04-21,TRANS,RB,11,2,106,4.5,6.1,26.5,332,313,3
7TRANSRB112,7,2011-06-05,TRANS,RB,11,2,139,5.1,5.6,28.3,332,239,2
7TRANSRB113,7,2011-01-22,TRANS,RB,11,3,NA,4.62,0.3,20.9,480,NA,2
7TRANSRB113,7,2011-02-13,TRANS,RB,11,3,116,6.24,0.4,16.3,480,414,4
7TRANSRB113,7,2011-03-27,TRANS,RB,11,3,102,5.9,1.4,25.9,480,471,4
7TRANSRB113,7,2011-04-21,TRANS,RB,11,3,111,4.8,5.2,27.1,480,432,4
7TRANSRB113,7,2011-06-05,TRANS,RB,11,3,96,5,5.5,28.5,480,500,3
7TRANSRB131,7,2011-01-23,TRANS,RB,13,1,56,4.52,0.3,17.8,74,132,2
7TRANSRB131,7,2011-03-25,TRANS,RB,13,1,98,5,4,24.1,74,76,3
7TRANSRB131,7,2011-04-16,TRANS,RB,13,1,119,4.7,10.7,27.6,74,62,3
7TRANSRB131,7,2011-06-06,TRANS,RB,13,1,104,3.81,7.9,28.7,74,71,2
7TRANSRB132,7,2011-02-11,TRANS,RB,13,2,130,4.16,0.4,22.2,115,88,2
7TRANSRB132,7,2011-03-25,TRANS,RB,13,2,130,4.6,4.6,24.6,115,88,3
7TRANSRB132,7,2011-04-16,TRANS,RB,13,2,150,4.9,10.2,27.6,115,77,3
7TRANSRB133,7,2011-01-23,TRANS,RB,13,3,85,5.37,0.3,16.9,99,116,2
7TRANSRB133,7,2011-02-11,TRANS,RB,13,3,115,3.35,0.4,22.3,99,86,2
7TRANSRB133,7,2011-03-25,TRANS,RB,13,3,101,4.8,4.6,24.8,99,98,4
7TRANSRB133,7,2011-04-16,TRANS,RB,13,3,150,5.2,10.3,28.1,99,66,3
7TRANSRB133,7,2011-06-06,TRANS,RB,13,3,81,4.9,7.5,28.9,99,122,2
7TRANSRB81,7,2011-06-06,TRANS,RB,8,1,85,4.5,6.4,28.2,89,105,2
7TRANSRB82,7,2011-03-25,TRANS,RB,8,2,100,5.2,1.9,25,137,137,3
7TRANSRB82,7,2011-04-21,TRANS,RB,8,2,134,2.9,6.7,26.7,137,102,4
7TRANSRB82,7,2011-06-06,TRANS,RB,8,2,100,5,6.1,28.5,137,137,3
7TRANSRB83,7,2011-03-25,TRANS,RB,8,3,98,6,1.4,25.4,139,142,3
7TRANSRB83,7,2011-04-21,TRANS,RB,8,3,166,4,6,27.2,139,84,3
7TRANSRB83,7,2011-06-06,TRANS,RB,8,3,108,4.8,5.9,29.1,139,129,3
7TRANSRB91,7,2011-01-23,TRANS,RB,9,1,180,5.63,0.3,14.8,167,93,2
7TRANSRB91,7,2011-02-11,TRANS,RB,9,1,123,2.96,0.4,22.1,167,136,2
7TRANSRB91,7,2011-03-24,TRANS,RB,9,1,94,5.7,0.9,23,167,178,2
7TRANSRB91,7,2011-04-15,TRANS,RB,9,1,112,2.8,4.7,24.1,167,149,3
7TRANSRB91,7,2011-06-05,TRANS,RB,9,1,107,3.5,5.1,26.5,167,156,3
7TRANSRB92,7,2011-01-23,TRANS,RB,9,2,145,5.96,0.3,14.9,143,99,2
7TRANSRB92,7,2011-02-11,TRANS,RB,9,2,102,2.89,0.3,21.9,143,140,2
7TRANSRB92,7,2011-03-24,TRANS,RB,9,2,106,5.8,0.8,23.1,143,135,2
7TRANSRB92,7,2011-04-15,TRANS,RB,9,2,117,3.6,4.6,25,143,122,3
7TRANSRB92,7,2011-06-05,TRANS,RB,9,2,104,3.4,5,26.8,143,138,2
7TRANSRB93,7,2011-01-23,TRANS,RB,9,3,92,6.64,0.3,15.5,236,257,2
7TRANSRB93,7,2011-03-24,TRANS,RB,9,3,112,4.9,0.7,23.5,236,211,4
7TRANSRB93,7,2011-04-15,TRANS,RB,9,3,148,4,4.8,25.3,236,159,3
7TRANSRB93,7,2011-06-05,TRANS,RB,9,3,85,4,5,27,236,278,2
7WETRB102,7,2010-12-17,WET,RB,10,2,149,7.46,0.3,13.8,6,4,2
7WETRB111,7,2010-12-17,WET,RB,11,1,163,7.27,0.3,12.5,1,1,2
7WETRB163,7,2010-12-16,WET,RB,16,3,130,6.43,0.8,11.7,2,2,2
8TRANSRB81,8,2012-08-23,TRANS,RB,8,1,84,2.87,0.2,30.8,44,52,2
8TRANSRB83,8,2012-08-23,TRANS,RB,8,3,121,2.86,0.2,31,63,52,3
9EARLYDRYRB172,9,2013-03-01,EARLYDRY,RB,17,2,81,4.4,0.3,20.5,29,36,2
9LATEDRYRB92,9,2013-04-17,LATEDRY,RB,9,2,64,1.95,0.6,21,75,117,4
9TRANSRB101,9,2013-07-01,TRANS,RB,10,1,109,2.47,0.1,28.6,77,71,2
9TRANSRB172,9,2013-07-23,TRANS,RB,17,2,120,2.56,0.1,31.3,64,53,2
9TRANSRB173,9,2013-07-23,TRANS,RB,17,3,114,2.79,0.1,31.5,55,48,2
9TRANSRB182,9,2013-07-23,TRANS,RB,18,2,102,2.31,0.1,31.3,67,66,2
9TRANSRB92,9,2013-03-16,TRANS,RB,9,2,62,4.8,0.3,18.3,79,127,4
9TRANSTB11,9,2013-01-26,TRANS,TB,1,1,77,2,2.7,20.6,79,103,3
9WETTB11,9,2012-12-13,WET,TB,1,1,90,2.9,0.4,24.9,14,16,3
9WETTB12,9,2012-12-13,WET,TB,1,2,94,4.5,0.8,25,13,14,2
9WETTB21,9,2012-12-13,WET,TB,2,1,90,3.5,0.4,25,14,16,2
9WETTB22,9,2012-12-13,WET,TB,2,2,124,5.5,0.7,25.5,8,6,2
9WETTB23,9,2012-12-13,WET,TB,2,3,97,5.6,0.6,25.1,25,26,2
